Date,Day,County,fips,Population,TotalCases,TotalDeaths,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,nConfirmed_Change,nDeaths_Change,pConfirmed_Change,pDeaths_Change,Fatality_Rate
04/09/2020,39.0,Greene,13133.0,17698.0,24.0,1.0,0.0014,136.0,6.0,4.0,1.0,0.0,0.0435,0.0,0.0417
04/10/2020,40.0,Greene,13133.0,17698.0,25.0,1.0,0.0014,141.0,6.0,4.0,1.0,0.0,0.0417,0.0,0.04
04/11/2020,41.0,Greene,13133.0,17698.0,25.0,1.0,0.0014,141.0,6.0,4.0,0.0,0.0,0.0,0.0,0.04
04/12/2020,42.0,Greene,13133.0,17698.0,26.0,1.0,0.0015,147.0,6.0,4.0,1.0,0.0,0.04,0.0,0.0385
04/13/2020,43.0,Greene,13133.0,17698.0,30.0,1.0,0.0017,170.0,6.0,3.0,4.0,0.0,0.1538,0.0,0.0333
04/14/2020,44.0,Greene,13133.0,17698.0,31.0,1.0,0.0018,175.0,6.0,3.0,1.0,0.0,0.0333,0.0,0.0323
04/15/2020,45.0,Greene,13133.0,17698.0,34.0,1.0,0.0019,192.0,6.0,3.0,3.0,0.0,0.0968,0.0,0.0294
04/16/2020,46.0,Greene,13133.0,17698.0,40.0,1.0,0.0023,226.0,6.0,2.0,6.0,0.0,0.1765,0.0,0.025
04/17/2020,47.0,Greene,13133.0,17698.0,40.0,1.0,0.0023,226.0,6.0,2.0,0.0,0.0,0.0,0.0,0.025
04/18/2020,48.0,Greene,13133.0,17698.0,42.0,1.0,0.0024,237.0,6.0,2.0,2.0,0.0,0.05,0.0,0.0238
04/19/2020,49.0,Greene,13133.0,17698.0,43.0,1.0,0.0024,243.0,6.0,2.0,1.0,0.0,0.0238,0.0,0.0233
04/20/2020,50.0,Greene,13133.0,17698.0,45.0,1.0,0.0025,254.0,6.0,2.0,2.0,0.0,0.0465,0.0,0.0222
04/21/2020,51.0,Greene,13133.0,17698.0,50.0,1.0,0.0028,283.0,6.0,2.0,5.0,0.0,0.1111,0.0,0.02
04/22/2020,52.0,Greene,13133.0,17698.0,50.0,1.0,0.0028,283.0,6.0,2.0,0.0,0.0,0.0,0.0,0.02
04/23/2020,53.0,Greene,13133.0,17698.0,49.0,1.0,0.0028,277.0,6.0,2.0,-1.0,0.0,-0.02,0.0,0.0204
04/24/2020,54.0,Greene,13133.0,17698.0,51.0,1.0,0.0029,288.0,6.0,2.0,2.0,0.0,0.0408,0.0,0.0196
04/25/2020,55.0,Greene,13133.0,17698.0,53.0,1.0,0.003,299.0,6.0,2.0,2.0,0.0,0.0392,0.0,0.0189
04/26/2020,56.0,Greene,13133.0,17698.0,53.0,1.0,0.003,299.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0189
04/27/2020,57.0,Greene,13133.0,17698.0,54.0,1.0,0.0031,305.0,6.0,2.0,1.0,0.0,0.0189,0.0,0.0185
04/28/2020,58.0,Greene,13133.0,17698.0,52.0,2.0,0.0029,294.0,11.0,4.0,-2.0,1.0,-0.037,1.0,0.0385
04/29/2020,59.0,Greene,13133.0,17698.0,54.0,2.0,0.0031,305.0,11.0,4.0,2.0,0.0,0.0385,0.0,0.037
04/30/2020,60.0,Greene,13133.0,17698.0,54.0,2.0,0.0031,305.0,11.0,4.0,0.0,0.0,0.0,0.0,0.037
05/01/2020,61.0,Greene,13133.0,17698.0,54.0,2.0,0.0031,305.0,11.0,4.0,0.0,0.0,0.0,0.0,0.037
05/02/2020,62.0,Greene,13133.0,17698.0,56.0,2.0,0.0032,316.0,11.0,4.0,2.0,0.0,0.037,0.0,0.0357
05/03/2020,63.0,Greene,13133.0,17698.0,54.0,3.0,0.0031,305.0,17.0,6.0,-2.0,1.0,-0.0357,0.5,0.0556
03/07/2020,6.0,Gwinnett,13135.0,927781.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/08/2020,7.0,Gwinnett,13135.0,927781.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/09/2020,8.0,Gwinnett,13135.0,927781.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
03/10/2020,9.0,Gwinnett,13135.0,927781.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/11/2020,10.0,Gwinnett,13135.0,927781.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/12/2020,11.0,Gwinnett,13135.0,927781.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/13/2020,12.0,Gwinnett,13135.0,927781.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/14/2020,13.0,Gwinnett,13135.0,927781.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/15/2020,14.0,Gwinnett,13135.0,927781.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
03/16/2020,15.0,Gwinnett,13135.0,927781.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0
03/17/2020,16.0,Gwinnett,13135.0,927781.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.4,0.0,0.0
03/18/2020,17.0,Gwinnett,13135.0,927781.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/19/2020,18.0,Gwinnett,13135.0,927781.0,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.7143,0.0,0.0
03/20/2020,19.0,Gwinnett,13135.0,927781.0,23.0,1.0,0.0,2.0,0.0,4.0,11.0,1.0,0.9167,0.0,0.0435
03/21/2020,20.0,Gwinnett,13135.0,927781.0,23.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0435
03/22/2020,21.0,Gwinnett,13135.0,927781.0,27.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,0.1739,0.0,0.037
03/23/2020,22.0,Gwinnett,13135.0,927781.0,35.0,1.0,0.0,4.0,0.0,3.0,8.0,0.0,0.2963,0.0,0.0286
03/24/2020,23.0,Gwinnett,13135.0,927781.0,46.0,1.0,0.0,5.0,0.0,2.0,11.0,0.0,0.3143,0.0,0.0217
03/25/2020,24.0,Gwinnett,13135.0,927781.0,69.0,1.0,0.0001,7.0,0.0,1.0,23.0,0.0,0.5,0.0,0.0145
03/26/2020,25.0,Gwinnett,13135.0,927781.0,79.0,1.0,0.0001,9.0,0.0,1.0,10.0,0.0,0.1449,0.0,0.0127
03/27/2020,26.0,Gwinnett,13135.0,927781.0,121.0,1.0,0.0001,13.0,0.0,1.0,42.0,0.0,0.5316,0.0,0.0083
03/28/2020,27.0,Gwinnett,13135.0,927781.0,131.0,1.0,0.0001,14.0,0.0,1.0,10.0,0.0,0.0826,0.0,0.0076
03/29/2020,28.0,Gwinnett,13135.0,927781.0,145.0,1.0,0.0002,16.0,0.0,1.0,14.0,0.0,0.1069,0.0,0.0069
03/30/2020,29.0,Gwinnett,13135.0,927781.0,178.0,2.0,0.0002,19.0,0.0,1.0,33.0,1.0,0.2276,1.0,0.0112
03/31/2020,30.0,Gwinnett,13135.0,927781.0,242.0,2.0,0.0003,26.0,0.0,1.0,64.0,0.0,0.3596,0.0,0.0083
04/01/2020,31.0,Gwinnett,13135.0,927781.0,257.0,6.0,0.0003,28.0,1.0,2.0,15.0,4.0,0.062,2.0,0.0233
04/02/2020,32.0,Gwinnett,13135.0,927781.0,303.0,8.0,0.0003,33.0,1.0,3.0,46.0,2.0,0.179,0.3333,0.0264
04/03/2020,33.0,Gwinnett,13135.0,927781.0,353.0,8.0,0.0004,38.0,1.0,2.0,50.0,0.0,0.165,0.0,0.0227
04/04/2020,34.0,Gwinnett,13135.0,927781.0,400.0,8.0,0.0004,43.0,1.0,2.0,47.0,0.0,0.1331,0.0,0.02
04/05/2020,35.0,Gwinnett,13135.0,927781.0,410.0,7.0,0.0004,44.0,1.0,2.0,10.0,-1.0,0.025,-0.125,0.0171
04/06/2020,36.0,Gwinnett,13135.0,927781.0,455.0,10.0,0.0005,49.0,1.0,2.0,45.0,3.0,0.1098,0.4286,0.022
04/07/2020,37.0,Gwinnett,13135.0,927781.0,540.0,13.0,0.0006,58.0,1.0,2.0,85.0,3.0,0.1868,0.3,0.0241
04/08/2020,38.0,Gwinnett,13135.0,927781.0,586.0,17.0,0.0006,63.0,2.0,3.0,46.0,4.0,0.0852,0.3077,0.029
04/09/2020,39.0,Gwinnett,13135.0,927781.0,618.0,17.0,0.0007,67.0,2.0,3.0,32.0,0.0,0.0546,0.0,0.0275
04/10/2020,40.0,Gwinnett,13135.0,927781.0,669.0,17.0,0.0007,72.0,2.0,3.0,51.0,0.0,0.0825,0.0,0.0254
04/11/2020,41.0,Gwinnett,13135.0,927781.0,681.0,18.0,0.0007,73.0,2.0,3.0,12.0,1.0,0.0179,0.0588,0.0264
04/12/2020,42.0,Gwinnett,13135.0,927781.0,701.0,19.0,0.0008,76.0,2.0,3.0,20.0,1.0,0.0294,0.0556,0.0271
04/13/2020,43.0,Gwinnett,13135.0,927781.0,766.0,24.0,0.0008,83.0,3.0,3.0,65.0,5.0,0.0927,0.2632,0.0313
04/14/2020,44.0,Gwinnett,13135.0,927781.0,815.0,29.0,0.0009,88.0,3.0,4.0,49.0,5.0,0.064,0.2083,0.0356
04/15/2020,45.0,Gwinnett,13135.0,927781.0,885.0,32.0,0.001,95.0,3.0,4.0,70.0,3.0,0.0859,0.1034,0.0362
04/16/2020,46.0,Gwinnett,13135.0,927781.0,917.0,32.0,0.001,99.0,3.0,3.0,32.0,0.0,0.0362,0.0,0.0349
04/17/2020,47.0,Gwinnett,13135.0,927781.0,1037.0,36.0,0.0011,112.0,4.0,3.0,120.0,4.0,0.1309,0.125,0.0347
04/18/2020,48.0,Gwinnett,13135.0,927781.0,1059.0,36.0,0.0011,114.0,4.0,3.0,22.0,0.0,0.0212,0.0,0.034
04/19/2020,49.0,Gwinnett,13135.0,927781.0,1124.0,38.0,0.0012,121.0,4.0,3.0,65.0,2.0,0.0614,0.0556,0.0338
04/20/2020,50.0,Gwinnett,13135.0,927781.0,1181.0,42.0,0.0013,127.0,5.0,4.0,57.0,4.0,0.0507,0.1053,0.0356
04/21/2020,51.0,Gwinnett,13135.0,927781.0,1238.0,44.0,0.0013,133.0,5.0,4.0,57.0,2.0,0.0483,0.0476,0.0355
04/22/2020,52.0,Gwinnett,13135.0,927781.0,1273.0,46.0,0.0014,137.0,5.0,4.0,35.0,2.0,0.0283,0.0455,0.0361
04/23/2020,53.0,Gwinnett,13135.0,927781.0,1351.0,46.0,0.0015,146.0,5.0,3.0,78.0,0.0,0.0613,0.0,0.034
04/24/2020,54.0,Gwinnett,13135.0,927781.0,1382.0,46.0,0.0015,149.0,5.0,3.0,31.0,0.0,0.0229,0.0,0.0333
04/25/2020,55.0,Gwinnett,13135.0,927781.0,1460.0,46.0,0.0016,157.0,5.0,3.0,78.0,0.0,0.0564,0.0,0.0315
04/26/2020,56.0,Gwinnett,13135.0,927781.0,1504.0,47.0,0.0016,162.0,5.0,3.0,44.0,1.0,0.0301,0.0217,0.0312
04/27/2020,57.0,Gwinnett,13135.0,927781.0,1545.0,52.0,0.0017,167.0,6.0,3.0,41.0,5.0,0.0273,0.1064,0.0337
04/28/2020,58.0,Gwinnett,13135.0,927781.0,1603.0,54.0,0.0017,173.0,6.0,3.0,58.0,2.0,0.0375,0.0385,0.0337
04/29/2020,59.0,Gwinnett,13135.0,927781.0,1720.0,55.0,0.0019,185.0,6.0,3.0,117.0,1.0,0.073,0.0185,0.032
04/30/2020,60.0,Gwinnett,13135.0,927781.0,1786.0,57.0,0.0019,193.0,6.0,3.0,66.0,2.0,0.0384,0.0364,0.0319
05/01/2020,61.0,Gwinnett,13135.0,927781.0,1844.0,58.0,0.002,199.0,6.0,3.0,58.0,1.0,0.0325,0.0175,0.0315
05/02/2020,62.0,Gwinnett,13135.0,927781.0,1932.0,58.0,0.0021,208.0,6.0,3.0,88.0,0.0,0.0477,0.0,0.03
05/03/2020,63.0,Gwinnett,13135.0,927781.0,1974.0,58.0,0.0021,213.0,6.0,3.0,42.0,0.0,0.0217,0.0,0.0294
03/27/2020,26.0,Habersham,13137.0,45388.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/28/2020,27.0,Habersham,13137.0,45388.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/29/2020,28.0,Habersham,13137.0,45388.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
04/01/2020,31.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/02/2020,32.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2020,33.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/04/2020,34.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2020,36.0,Habersham,13137.0,45388.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/07/2020,37.0,Habersham,13137.0,45388.0,7.0,0.0,0.0002,15.0,0.0,0.0,5.0,0.0,2.5,0.0,0.0
04/08/2020,38.0,Habersham,13137.0,45388.0,8.0,0.0,0.0002,18.0,0.0,0.0,1.0,0.0,0.1429,0.0,0.0
04/09/2020,39.0,Habersham,13137.0,45388.0,11.0,0.0,0.0002,24.0,0.0,0.0,3.0,0.0,0.375,0.0,0.0
04/10/2020,40.0,Habersham,13137.0,45388.0,14.0,1.0,0.0003,31.0,2.0,7.0,3.0,1.0,0.2727,0.0,0.0714
04/11/2020,41.0,Habersham,13137.0,45388.0,14.0,1.0,0.0003,31.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0714
04/12/2020,42.0,Habersham,13137.0,45388.0,14.0,1.0,0.0003,31.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0714
04/13/2020,43.0,Habersham,13137.0,45388.0,19.0,1.0,0.0004,42.0,2.0,5.0,5.0,0.0,0.3571,0.0,0.0526
04/14/2020,44.0,Habersham,13137.0,45388.0,28.0,1.0,0.0006,62.0,2.0,4.0,9.0,0.0,0.4737,0.0,0.0357
04/15/2020,45.0,Habersham,13137.0,45388.0,44.0,2.0,0.001,97.0,4.0,5.0,16.0,1.0,0.5714,1.0,0.0455
04/16/2020,46.0,Habersham,13137.0,45388.0,57.0,2.0,0.0013,126.0,4.0,4.0,13.0,0.0,0.2955,0.0,0.0351
04/17/2020,47.0,Habersham,13137.0,45388.0,72.0,2.0,0.0016,159.0,4.0,3.0,15.0,0.0,0.2632,0.0,0.0278
04/18/2020,48.0,Habersham,13137.0,45388.0,73.0,2.0,0.0016,161.0,4.0,3.0,1.0,0.0,0.0139,0.0,0.0274
04/19/2020,49.0,Habersham,13137.0,45388.0,75.0,2.0,0.0017,165.0,4.0,3.0,2.0,0.0,0.0274,0.0,0.0267
04/20/2020,50.0,Habersham,13137.0,45388.0,99.0,3.0,0.0022,218.0,7.0,3.0,24.0,1.0,0.32,0.5,0.0303
04/21/2020,51.0,Habersham,13137.0,45388.0,112.0,2.0,0.0025,247.0,4.0,2.0,13.0,-1.0,0.1313,-0.3333,0.0179
04/22/2020,52.0,Habersham,13137.0,45388.0,130.0,3.0,0.0029,286.0,7.0,2.0,18.0,1.0,0.1607,0.5,0.0231
04/23/2020,53.0,Habersham,13137.0,45388.0,149.0,3.0,0.0033,328.0,7.0,2.0,19.0,0.0,0.1462,0.0,0.0201
04/24/2020,54.0,Habersham,13137.0,45388.0,165.0,3.0,0.0036,364.0,7.0,2.0,16.0,0.0,0.1074,0.0,0.0182
04/25/2020,55.0,Habersham,13137.0,45388.0,170.0,3.0,0.0037,375.0,7.0,2.0,5.0,0.0,0.0303,0.0,0.0176
04/26/2020,56.0,Habersham,13137.0,45388.0,171.0,3.0,0.0038,377.0,7.0,2.0,1.0,0.0,0.0059,0.0,0.0175
04/27/2020,57.0,Habersham,13137.0,45388.0,193.0,4.0,0.0043,425.0,9.0,2.0,22.0,1.0,0.1287,0.3333,0.0207
04/28/2020,58.0,Habersham,13137.0,45388.0,211.0,7.0,0.0046,465.0,15.0,3.0,18.0,3.0,0.0933,0.75,0.0332
04/29/2020,59.0,Habersham,13137.0,45388.0,220.0,7.0,0.0048,485.0,15.0,3.0,9.0,0.0,0.0427,0.0,0.0318
04/30/2020,60.0,Habersham,13137.0,45388.0,256.0,8.0,0.0056,564.0,18.0,3.0,36.0,1.0,0.1636,0.1429,0.0312
05/01/2020,61.0,Habersham,13137.0,45388.0,326.0,8.0,0.0072,718.0,18.0,2.0,70.0,0.0,0.2734,0.0,0.0245
05/02/2020,62.0,Habersham,13137.0,45388.0,343.0,8.0,0.0076,756.0,18.0,2.0,17.0,0.0,0.0521,0.0,0.0233
05/03/2020,63.0,Habersham,13137.0,45388.0,342.0,8.0,0.0075,754.0,18.0,2.0,-1.0,0.0,-0.0029,0.0,0.0234
03/16/2020,15.0,Hall,13139.0,202148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/17/2020,16.0,Hall,13139.0,202148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/18/2020,17.0,Hall,13139.0,202148.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
03/19/2020,18.0,Hall,13139.0,202148.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.6667,0.0,0.0
03/20/2020,19.0,Hall,13139.0,202148.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
03/21/2020,20.0,Hall,13139.0,202148.0,9.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0
03/22/2020,21.0,Hall,13139.0,202148.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/23/2020,22.0,Hall,13139.0,202148.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.1111,0.0,0.0
03/24/2020,23.0,Hall,13139.0,202148.0,16.0,0.0,0.0001,8.0,0.0,0.0,6.0,0.0,0.6,0.0,0.0
03/25/2020,24.0,Hall,13139.0,202148.0,19.0,0.0,0.0001,9.0,0.0,0.0,3.0,0.0,0.1875,0.0,0.0
03/26/2020,25.0,Hall,13139.0,202148.0,22.0,0.0,0.0001,11.0,0.0,0.0,3.0,0.0,0.1579,0.0,0.0
03/27/2020,26.0,Hall,13139.0,202148.0,30.0,0.0,0.0001,15.0,0.0,0.0,8.0,0.0,0.3636,0.0,0.0
03/28/2020,27.0,Hall,13139.0,202148.0,31.0,0.0,0.0002,15.0,0.0,0.0,1.0,0.0,0.0333,0.0,0.0
03/29/2020,28.0,Hall,13139.0,202148.0,33.0,0.0,0.0002,16.0,0.0,0.0,2.0,0.0,0.0645,0.0,0.0
03/30/2020,29.0,Hall,13139.0,202148.0,34.0,0.0,0.0002,17.0,0.0,0.0,1.0,0.0,0.0303,0.0,0.0
03/31/2020,30.0,Hall,13139.0,202148.0,67.0,0.0,0.0003,33.0,0.0,0.0,33.0,0.0,0.9706,0.0,0.0
04/01/2020,31.0,Hall,13139.0,202148.0,71.0,0.0,0.0004,35.0,0.0,0.0,4.0,0.0,0.0597,0.0,0.0
04/02/2020,32.0,Hall,13139.0,202148.0,72.0,0.0,0.0004,36.0,0.0,0.0,1.0,0.0,0.0141,0.0,0.0
04/03/2020,33.0,Hall,13139.0,202148.0,81.0,0.0,0.0004,40.0,0.0,0.0,9.0,0.0,0.125,0.0,0.0
04/04/2020,34.0,Hall,13139.0,202148.0,117.0,0.0,0.0006,58.0,0.0,0.0,36.0,0.0,0.4444,0.0,0.0
04/05/2020,35.0,Hall,13139.0,202148.0,117.0,0.0,0.0006,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2020,36.0,Hall,13139.0,202148.0,138.0,0.0,0.0007,68.0,0.0,0.0,21.0,0.0,0.1795,0.0,0.0
04/07/2020,37.0,Hall,13139.0,202148.0,215.0,0.0,0.0011,106.0,0.0,0.0,77.0,0.0,0.558,0.0,0.0
04/08/2020,38.0,Hall,13139.0,202148.0,233.0,0.0,0.0012,115.0,0.0,0.0,18.0,0.0,0.0837,0.0,0.0
04/09/2020,39.0,Hall,13139.0,202148.0,247.0,0.0,0.0012,122.0,0.0,0.0,14.0,0.0,0.0601,0.0,0.0
04/10/2020,40.0,Hall,13139.0,202148.0,273.0,0.0,0.0014,135.0,0.0,0.0,26.0,0.0,0.1053,0.0,0.0
04/11/2020,41.0,Hall,13139.0,202148.0,276.0,0.0,0.0014,137.0,0.0,0.0,3.0,0.0,0.011,0.0,0.0
04/12/2020,42.0,Hall,13139.0,202148.0,282.0,0.0,0.0014,140.0,0.0,0.0,6.0,0.0,0.0217,0.0,0.0
04/13/2020,43.0,Hall,13139.0,202148.0,319.0,0.0,0.0016,158.0,0.0,0.0,37.0,0.0,0.1312,0.0,0.0
04/14/2020,44.0,Hall,13139.0,202148.0,363.0,0.0,0.0018,180.0,0.0,0.0,44.0,0.0,0.1379,0.0,0.0
04/15/2020,45.0,Hall,13139.0,202148.0,402.0,5.0,0.002,199.0,2.0,1.0,39.0,5.0,0.1074,0.0,0.0124
04/16/2020,46.0,Hall,13139.0,202148.0,526.0,5.0,0.0026,260.0,2.0,1.0,124.0,0.0,0.3085,0.0,0.0095
04/17/2020,47.0,Hall,13139.0,202148.0,605.0,6.0,0.003,299.0,3.0,1.0,79.0,1.0,0.1502,0.2,0.0099
04/18/2020,48.0,Hall,13139.0,202148.0,607.0,6.0,0.003,300.0,3.0,1.0,2.0,0.0,0.0033,0.0,0.0099
04/19/2020,49.0,Hall,13139.0,202148.0,625.0,6.0,0.0031,309.0,3.0,1.0,18.0,0.0,0.0297,0.0,0.0096
04/20/2020,50.0,Hall,13139.0,202148.0,702.0,9.0,0.0035,347.0,4.0,1.0,77.0,3.0,0.1232,0.5,0.0128
04/21/2020,51.0,Hall,13139.0,202148.0,756.0,9.0,0.0037,374.0,4.0,1.0,54.0,0.0,0.0769,0.0,0.0119
04/22/2020,52.0,Hall,13139.0,202148.0,907.0,9.0,0.0045,449.0,4.0,1.0,151.0,0.0,0.1997,0.0,0.0099
04/23/2020,53.0,Hall,13139.0,202148.0,963.0,9.0,0.0048,476.0,4.0,1.0,56.0,0.0,0.0617,0.0,0.0093
04/24/2020,54.0,Hall,13139.0,202148.0,1022.0,9.0,0.0051,506.0,4.0,1.0,59.0,0.0,0.0613,0.0,0.0088
04/25/2020,55.0,Hall,13139.0,202148.0,1032.0,9.0,0.0051,511.0,4.0,1.0,10.0,0.0,0.0098,0.0,0.0087
04/26/2020,56.0,Hall,13139.0,202148.0,1033.0,11.0,0.0051,511.0,5.0,1.0,1.0,2.0,0.001,0.2222,0.0106
04/27/2020,57.0,Hall,13139.0,202148.0,1098.0,12.0,0.0054,543.0,6.0,1.0,65.0,1.0,0.0629,0.0909,0.0109
04/28/2020,58.0,Hall,13139.0,202148.0,1177.0,16.0,0.0058,582.0,8.0,1.0,79.0,4.0,0.0719,0.3333,0.0136
04/29/2020,59.0,Hall,13139.0,202148.0,1238.0,20.0,0.0061,612.0,10.0,2.0,61.0,4.0,0.0518,0.25,0.0162
04/30/2020,60.0,Hall,13139.0,202148.0,1331.0,21.0,0.0066,658.0,10.0,2.0,93.0,1.0,0.0751,0.05,0.0158
05/01/2020,61.0,Hall,13139.0,202148.0,1481.0,22.0,0.0073,733.0,11.0,1.0,150.0,1.0,0.1127,0.0476,0.0149
05/02/2020,62.0,Hall,13139.0,202148.0,1693.0,22.0,0.0084,838.0,11.0,1.0,212.0,0.0,0.1431,0.0,0.013
05/03/2020,63.0,Hall,13139.0,202148.0,1698.0,23.0,0.0084,840.0,11.0,1.0,5.0,1.0,0.003,0.0455,0.0135
04/07/2020,37.0,Hancock,13141.0,8348.0,1.0,0.0,0.0001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/08/2020,38.0,Hancock,13141.0,8348.0,1.0,0.0,0.0001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/09/2020,39.0,Hancock,13141.0,8348.0,1.0,0.0,0.0001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2020,40.0,Hancock,13141.0,8348.0,1.0,0.0,0.0001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/11/2020,41.0,Hancock,13141.0,8348.0,3.0,0.0,0.0004,36.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
04/12/2020,42.0,Hancock,13141.0,8348.0,3.0,0.0,0.0004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/13/2020,43.0,Hancock,13141.0,8348.0,3.0,0.0,0.0004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/14/2020,44.0,Hancock,13141.0,8348.0,5.0,0.0,0.0006,60.0,0.0,0.0,2.0,0.0,0.6667,0.0,0.0
04/15/2020,45.0,Hancock,13141.0,8348.0,6.0,0.0,0.0007,72.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
04/16/2020,46.0,Hancock,13141.0,8348.0,6.0,0.0,0.0007,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/17/2020,47.0,Hancock,13141.0,8348.0,6.0,0.0,0.0007,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/18/2020,48.0,Hancock,13141.0,8348.0,7.0,0.0,0.0008,84.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0
04/19/2020,49.0,Hancock,13141.0,8348.0,7.0,0.0,0.0008,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/20/2020,50.0,Hancock,13141.0,8348.0,10.0,0.0,0.0012,120.0,0.0,0.0,3.0,0.0,0.4286,0.0,0.0
04/21/2020,51.0,Hancock,13141.0,8348.0,10.0,0.0,0.0012,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/22/2020,52.0,Hancock,13141.0,8348.0,11.0,0.0,0.0013,132.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0
04/23/2020,53.0,Hancock,13141.0,8348.0,14.0,0.0,0.0017,168.0,0.0,0.0,3.0,0.0,0.2727,0.0,0.0
04/24/2020,54.0,Hancock,13141.0,8348.0,16.0,0.0,0.0019,192.0,0.0,0.0,2.0,0.0,0.1429,0.0,0.0
04/25/2020,55.0,Hancock,13141.0,8348.0,17.0,0.0,0.002,204.0,0.0,0.0,1.0,0.0,0.0625,0.0,0.0
04/26/2020,56.0,Hancock,13141.0,8348.0,18.0,0.0,0.0022,216.0,0.0,0.0,1.0,0.0,0.0588,0.0,0.0
04/27/2020,57.0,Hancock,13141.0,8348.0,25.0,0.0,0.003,299.0,0.0,0.0,7.0,0.0,0.3889,0.0,0.0
04/28/2020,58.0,Hancock,13141.0,8348.0,35.0,1.0,0.0042,419.0,12.0,3.0,10.0,1.0,0.4,0.0,0.0286
