County,fips,TotalCases,TotalDeaths,Date
Harris,13145,59.0,2.0,04/29/2020
Oconee,13219,59.0,0.0,04/29/2020
White,13311,58.0,0.0,04/29/2020
Polk,13233,56.0,0.0,04/29/2020
Brooks,13027,55.0,6.0,04/29/2020
Glynn,13127,55.0,1.0,04/29/2020
Greene,13133,54.0,2.0,04/29/2020
Laurens,13175,54.0,1.0,04/29/2020
Meriwether,13199,54.0,1.0,04/29/2020
Pierce,13229,54.0,3.0,04/29/2020
Bryan,13029,51.0,2.0,04/29/2020
Oglethorpe,13221,49.0,3.0,04/29/2020
Catoosa,13047,46.0,0.0,04/29/2020
Peach,13225,45.0,2.0,04/29/2020
Mcduffie,13189,44.0,4.0,04/29/2020
Marion,13197,41.0,1.0,04/29/2020
Hancock,13141,40.0,1.0,04/29/2020
Johnson,13167,39.0,2.0,04/29/2020
Lumpkin,13187,39.0,2.0,04/29/2020
Pike,13231,39.0,2.0,04/29/2020
Washington,13303,38.0,1.0,04/29/2020
Lamar,13171,37.0,2.0,04/29/2020
Putnam,13237,37.0,5.0,04/29/2020
Liberty,13179,36.0,0.0,04/29/2020
Bulloch,13031,35.0,2.0,04/29/2020
Effingham,13103,34.0,1.0,04/29/2020
Wilkinson,13319,34.0,2.0,04/29/2020
Union,13291,33.0,1.0,04/29/2020
Camden,13039,31.0,1.0,04/29/2020
Miller,13201,31.0,0.0,04/29/2020
Seminole,13253,30.0,2.0,04/29/2020
Toombs,13279,30.0,3.0,04/29/2020
Murray,13213,29.0,0.0,04/29/2020
Fannin,13111,28.0,1.0,04/29/2020
Haralson,13143,28.0,1.0,04/29/2020
Jones,13169,28.0,0.0,04/29/2020
Morgan,13211,28.0,0.0,04/29/2020
Pulaski,13235,27.0,1.0,04/29/2020
Pickens,13227,26.0,2.0,04/29/2020
Ben Hill,13017,25.0,0.0,04/29/2020
Dodge,13091,25.0,1.0,04/29/2020
Telfair,13271,25.0,0.0,04/29/2020
Madison,13195,24.0,1.0,04/29/2020
Talbot,13263,24.0,1.0,04/29/2020
Wilkes,13317,24.0,0.0,04/29/2020
Monroe,13207,23.0,3.0,04/29/2020
Stewart,13259,23.0,0.0,04/29/2020
Bacon,13005,22.0,1.0,04/29/2020
Brantley,13025,22.0,2.0,04/29/2020
Cook,13075,22.0,1.0,04/29/2020
Elbert,13105,22.0,0.0,04/29/2020
Jasper,13159,22.0,0.0,04/29/2020
Baker,13007,21.0,2.0,04/29/2020
Clay,13061,21.0,2.0,04/29/2020
Emanuel,13107,21.0,0.0,04/29/2020
Towns,13281,21.0,1.0,04/29/2020
Banks,13011,20.0,0.0,04/29/2020
Berrien,13019,18.0,0.0,04/29/2020
Franklin,13119,17.0,0.0,04/29/2020
Taylor,13269,17.0,2.0,04/29/2020
Chattooga,13055,16.0,2.0,04/29/2020
Jenkins,13165,16.0,1.0,04/29/2020
Schley,13249,16.0,1.0,04/29/2020
Crawford,13079,15.0,0.0,04/29/2020
Irwin,13155,15.0,1.0,04/29/2020
Jeff Davis,13161,15.0,1.0,04/29/2020
Screven,13251,15.0,1.0,04/29/2020
Dade,13083,14.0,1.0,04/29/2020
Jefferson,13163,14.0,1.0,04/29/2020
Bleckley,13023,12.0,0.0,04/29/2020
Lincoln,13181,12.0,0.0,04/29/2020
Rabun,13241,12.0,0.0,04/29/2020
Warren,13301,12.0,0.0,04/29/2020
Wayne,13305,12.0,0.0,04/29/2020
Chattahoochee,13053,11.0,0.0,04/29/2020
Hart,13147,10.0,0.0,04/29/2020
Tattnall,13267,10.0,0.0,04/29/2020
Webster,13307,10.0,2.0,04/29/2020
Heard,13149,9.0,1.0,04/29/2020
Charlton,13049,8.0,0.0,04/29/2020
Clinch,13065,8.0,0.0,04/29/2020
Lanier,13173,8.0,1.0,04/29/2020
Twiggs,13289,8.0,0.0,04/29/2020
Atkinson,13003,7.0,1.0,04/29/2020
Candler,13043,7.0,0.0,04/29/2020
Echols,13101,5.0,0.0,04/29/2020
Evans,13109,4.0,0.0,04/29/2020
Long,13183,4.0,0.0,04/29/2020
Mcintosh,13191,4.0,0.0,04/29/2020
Quitman,13239,4.0,1.0,04/29/2020
Wheeler,13309,4.0,0.0,04/29/2020
Treutlen,13283,3.0,0.0,04/29/2020
Montgomery,13209,2.0,0.0,04/29/2020
Unknown,0,486.0,0.0,04/29/2020
Non-Georgia Resident,0,1031.0,14.0,04/29/2020
Glascock,13125,,,04/29/2020
Taliaferro,13265,,,04/29/2020
